pair,cond,trial,env,env_code,num_windows,window_start,window_end,headVectP1,headVectP2
KIAI,standing,T016,Cafe,,4,2048,3072,1.215438934,1.040649951
KIAI,standing,T016,Cafe,,5,2560,3584,1.160014782,1.016367615
KIAI,standing,T016,Cafe,,6,3072,4096,1.188635917,0.860147005
KIAI,standing,T016,Cafe,,7,3584,4608,1.218290059,0.755094274
KIAI,standing,T016,Cafe,,8,4096,5120,1.197696104,0.655000884
KIAI,standing,T017,Living,,0,0,1024,1.13907048,0.806398068
KIAI,standing,T017,Living,,1,512,1536,1.190150397,0.696450039
KIAI,standing,T017,Living,,2,1024,2048,1.196020559,0.730172622
KIAI,standing,T017,Living,,3,1536,2560,1.206724129,0.75631802
KIAI,standing,T017,Living,,4,2048,3072,1.252469886,0.807368474
KIAI,standing,T017,Living,,5,2560,3584,1.253887884,0.901903681
KIAI,standing,T017,Living,,6,3072,4096,1.155760381,0.872836087
KIAI,standing,T017,Living,,7,3584,4608,1.181373886,0.913845127
KIAI,standing,T017,Living,,8,4096,5120,1.204028427,0.82251323
KIAI,standing,T018,MusicParty,,0,0,1024,1.199958559,1.192985283
KIAI,standing,T018,MusicParty,,1,512,1536,1.140067603,1.332104978
KIAI,standing,T018,MusicParty,,2,1024,2048,1.300834565,1.359412343
KIAI,standing,T018,MusicParty,,3,1536,2560,1.326501241,1.320815412
KIAI,standing,T018,MusicParty,,4,2048,3072,1.264846106,1.182869359
KIAI,standing,T018,MusicParty,,5,2560,3584,1.260050619,1.314396708
KIAI,standing,T018,MusicParty,,6,3072,4096,1.195296132,1.293327807
KIAI,standing,T018,MusicParty,,7,3584,4608,1.274168361,1.110794756
KIAI,standing,T018,MusicParty,,8,4096,5120,1.305008747,1.12063979
KNKM,standing,T003,Library,,0,0,1024,0.924940598,0.759328572
KNKM,standing,T003,Library,,1,512,1536,0.760880861,0.847987988
KNKM,standing,T003,Library,,2,1024,2048,0.767490327,0.87560665
KNKM,standing,T003,Library,,3,1536,2560,0.812873312,0.93181409
KNKM,standing,T003,Library,,4,2048,3072,0.965785661,0.852627503
KNKM,standing,T003,Library,,5,2560,3584,1.026263435,0.815743466
KNKM,standing,T003,Library,,6,3072,4096,1.089386245,0.879177155
KNKM,standing,T003,Library,,7,3584,4608,0.916323128,0.798488034
KNKM,standing,T003,Library,,8,4096,5120,0.995152949,0.79469513
KNKM,standing,T004,NoMusicParty,,0,0,1024,1.259144889,1.151562375
KNKM,standing,T004,NoMusicParty,,1,512,1536,1.149789889,1.026253448
KNKM,standing,T004,NoMusicParty,,2,1024,2048,1.249335621,1.120160134
KNKM,standing,T004,NoMusicParty,,3,1536,2560,1.294268197,1.154637827
KNKM,standing,T004,NoMusicParty,,4,2048,3072,1.247503591,1.033447658
KNKM,standing,T004,NoMusicParty,,5,2560,3584,1.397025198,1.242387049
KNKM,standing,T004,NoMusicParty,,6,3072,4096,1.312682462,1.261239912
KNKM,standing,T004,NoMusicParty,,7,3584,4608,1.058035292,0.963866797
KNKM,standing,T004,NoMusicParty,,8,4096,5120,1.051534697,0.987916172
KNKM,standing,T005,MusicParty,,0,0,1024,1.421573875,1.315079982
KNKM,standing,T005,MusicParty,,1,512,1536,1.197322938,1.105671925
KNKM,standing,T005,MusicParty,,2,1024,2048,1.228539459,1.089337815
KNKM,standing,T005,MusicParty,,3,1536,2560,1.218384462,1.122098825
KNKM,standing,T005,MusicParty,,4,2048,3072,1.244908749,1.178294342
KNKM,standing,T005,MusicParty,,5,2560,3584,1.337260593,1.055748448
KNKM,standing,T005,MusicParty,,6,3072,4096,1.320625741,0.990577556
KNKM,standing,T005,MusicParty,,7,3584,4608,1.12253512,1.13832232
KNKM,standing,T005,MusicParty,,8,4096,5120,1.260877981,1.106444077
KNKM,standing,T006,Cafe,,0,0,1024,0.865722629,0.900401491
KNKM,standing,T006,Cafe,,1,512,1536,0.901721289,0.911903996
KNKM,standing,T006,Cafe,,2,1024,2048,0.918811971,0.766546702
KNKM,standing,T006,Cafe,,3,1536,2560,0.915389528,0.915267017
KNKM,standing,T006,Cafe,,4,2048,3072,0.996053357,0.912578785
KNKM,standing,T006,Cafe,,5,2560,3584,1.22903245,1.000944904
KNKM,standing,T006,Cafe,,6,3072,4096,1.157492318,1.073603402
KNKM,standing,T006,Cafe,,7,3584,4608,1.009103353,0.888336648
KNKM,standing,T006,Cafe,,8,4096,5120,1.122522588,0.82359373
KNKM,standing,T007,Train,,0,0,1024,1.174011184,1.179808452
KNKM,standing,T007,Train,,1,512,1536,0.796257999,1.074895656
KNKM,standing,T007,Train,,2,1024,2048,1.045030072,0.948615739
KNKM,standing,T007,Train,,3,1536,2560,1.132902983,0.90898067
KNKM,standing,T007,Train,,4,2048,3072,0.9993155,0.986209462
KNKM,standing,T007,Train,,5,2560,3584,1.071086343,1.026473195
KNKM,standing,T007,Train,,6,3072,4096,1.113012634,1.077758052
KNKM,standing,T007,Train,,7,3584,4608,0.990945425,1.026900591
KNKM,standing,T007,Train,,8,4096,5120,0.950064802,0.933165611
KNKM,standing,T008,FoodCourt,,0,0,1024,0.796124252,0.963289365
KNKM,standing,T008,FoodCourt,,1,512,1536,0.557233013,1.016387325
KNKM,standing,T008,FoodCourt,,2,1024,2048,0.675955109,1.043911222
KNKM,standing,T008,FoodCourt,,3,1536,2560,0.955971614,0.883690964
KNKM,standing,T008,FoodCourt,,4,2048,3072,0.914174837,0.888222849
KNKM,standing,T008,FoodCourt,,5,2560,3584,0.878207278,0.799717065
KNKM,standing,T008,FoodCourt,,6,3072,4096,0.843368403,0.913499843
KNKM,standing,T008,FoodCourt,,7,3584,4608,0.976512272,1.188902672
KNKM,standing,T008,FoodCourt,,8,4096,5120,0.857983713,1.007896053
KNKM,standing,T009,Living,,0,0,1024,0.825951557,0.900468011
KNKM,standing,T009,Living,,1,512,1536,0.984539088,1.020780159
KNKM,standing,T009,Living,,2,1024,2048,1.160189469,1.101879589
KNKM,standing,T009,Living,,3,1536,2560,0.811381094,1.066359646
KNKM,standing,T009,Living,,4,2048,3072,0.975887174,1.047405591
KNKM,standing,T009,Living,,5,2560,3584,0.995377988,1.017640477
KNKM,standing,T009,Living,,6,3072,4096,0.912051828,1.050117188
KNKM,standing,T009,Living,,7,3584,4608,0.710519796,1.021063631
KNKM,standing,T009,Living,,8,4096,5120,0.670899129,1.058980773
KNKM,sitting,T012,Cafe,,0,0,1024,0.933611901,1.221268511
KNKM,sitting,T012,Cafe,,1,512,1536,1.019940275,1.238968325
KNKM,sitting,T012,Cafe,,2,1024,2048,0.934327338,1.064372104
KNKM,sitting,T012,Cafe,,3,1536,2560,1.064549872,1.124807065
KNKM,sitting,T012,Cafe,,4,2048,3072,1.126656428,1.026433112
KNKM,sitting,T012,Cafe,,5,2560,3584,1.097074173,0.973721472
KNKM,sitting,T012,Cafe,,6,3072,4096,1.032683972,0.98773862
KNKM,sitting,T012,Cafe,,7,3584,4608,1.240889471,0.979902613
KNKM,sitting,T012,Cafe,,8,4096,5120,1.196759059,1.068331566
KNKM,sitting,T013,FoodCourt,,0,0,1024,1.184670275,1.059947949
KNKM,sitting,T013,FoodCourt,,1,512,1536,1.163667403,1.033972314
KNKM,sitting,T013,FoodCourt,,2,1024,2048,0.904569845,1.049088494
KNKM,sitting,T013,FoodCourt,,3,1536,2560,0.934136161,1.030085744
KNKM,sitting,T013,FoodCourt,,4,2048,3072,1.127052153,0.852211019
KNKM,sitting,T013,FoodCourt,,5,2560,3584,1.119735839,1.110798348
KNKM,sitting,T013,FoodCourt,,6,3072,4096,1.057769309,1.086536838
KNKM,sitting,T013,FoodCourt,,7,3584,4608,1.244497177,1.053519645
KNKM,sitting,T013,FoodCourt,,8,4096,5120,1.328264068,1.039207888
KNKM,sitting,T014,NoMusicParty,,0,0,1024,1.310527105,1.095803087
KNKM,sitting,T014,NoMusicParty,,1,512,1536,1.206399528,1.044592462
KNKM,sitting,T014,NoMusicParty,,2,1024,2048,1.146197377,1.097845665
KNKM,sitting,T014,NoMusicParty,,3,1536,2560,1.287542492,1.05363636
KNKM,sitting,T014,NoMusicParty,,4,2048,3072,1.138497404,1.084599291
KNKM,sitting,T014,NoMusicParty,,5,2560,3584,1.084998387,1.06102767
KNKM,sitting,T014,NoMusicParty,,6,3072,4096,0.97993686,0.99076931
KNKM,sitting,T014,NoMusicParty,,7,3584,4608,1.014329509,1.158612213
KNKM,sitting,T014,NoMusicParty,,8,4096,5120,1.029112987,1.080990756
KNKM,sitting,T015,Living,,0,0,1024,1.278784663,1.070976786
KNKM,sitting,T015,Living,,1,512,1536,1.110859168,1.103537451
KNKM,sitting,T015,Living,,2,1024,2048,1.15115602,1.103293262
KNKM,sitting,T015,Living,,3,1536,2560,1.070401311,0.957583516
KNKM,sitting,T015,Living,,4,2048,3072,1.029802247,0.967149057
KNKM,sitting,T015,Living,,5,2560,3584,1.094567017,1.014113063
KNKM,sitting,T015,Living,,6,3072,4096,1.100587181,1.066082623
KNKM,sitting,T015,Living,,7,3584,4608,0.948266721,1.100345507
KNKM,sitting,T015,Living,,8,4096,5120,0.727733968,1.131408098
KNKM,sitting,T016,Library,,0,0,1024,0.821401259,1.006487899
KNKM,sitting,T016,Library,,1,512,1536,0.90588127,1.021157539
KNKM,sitting,T016,Library,,2,1024,2048,0.949600941,1.232750201
KNKM,sitting,T016,Library,,3,1536,2560,1.020329811,1.151116183
KNKM,sitting,T016,Library,,4,2048,3072,0.922274444,0.845696384
KNKM,sitting,T016,Library,,5,2560,3584,1.131825156,0.928185968
KNKM,sitting,T016,Library,,6,3072,4096,1.220531146,1.216910062
KNKM,sitting,T016,Library,,7,3584,4608,1.04577002,1.02987537
KNKM,sitting,T016,Library,,8,4096,5120,1.127625419,1.027811277
KNKM,sitting,T017,Train,,0,0,1024,1.294594624,1.192346251
KNKM,sitting,T017,Train,,1,512,1536,1.092520823,0.948650306
KNKM,sitting,T017,Train,,2,1024,2048,1.065054481,1.032002608
KNKM,sitting,T017,Train,,3,1536,2560,1.129017729,1.064441844
KNKM,sitting,T017,Train,,4,2048,3072,1.038480576,0.967491355
KNKM,sitting,T017,Train,,5,2560,3584,1.114324621,1.12600095
KNKM,sitting,T017,Train,,6,3072,4096,1.16250527,1.081750313
KNKM,sitting,T017,Train,,7,3584,4608,1.171043749,0.888650791
KNKM,sitting,T017,Train,,8,4096,5120,1.11140213,1.119056444
KNKM,sitting,T018,MusicParty,,0,0,1024,1.241707747,1.061475269
KNKM,sitting,T018,MusicParty,,1,512,1536,1.155604377,1.081307493
KNKM,sitting,T018,MusicParty,,2,1024,2048,1.096019675,1.182841738
KNKM,sitting,T018,MusicParty,,3,1536,2560,1.052306326,1.098799711
KNKM,sitting,T018,MusicParty,,4,2048,3072,1.149949959,1.210915
KNKM,sitting,T018,MusicParty,,5,2560,3584,1.162707112,1.2187794
KNKM,sitting,T018,MusicParty,,6,3072,4096,1.142578034,1.149142912
KNKM,sitting,T018,MusicParty,,7,3584,4608,1.20159704,1.28371503
KNKM,sitting,T018,MusicParty,,8,4096,5120,1.232441658,1.154624135
KTAW,standing,T003,Train,,0,0,1024,1.085473141,1.165986094
KTAW,standing,T003,Train,,1,512,1536,1.05649474,1.013407375
KTAW,standing,T003,Train,,2,1024,2048,1.039375775,0.979817873
KTAW,standing,T003,Train,,3,1536,2560,0.996728983,0.939919169
KTAW,standing,T003,Train,,4,2048,3072,0.966716467,1.01218393
KTAW,standing,T003,Train,,5,2560,3584,1.046539126,1.135509212
KTAW,standing,T003,Train,,6,3072,4096,0.997219006,1.207254209
KTAW,standing,T003,Train,,7,3584,4608,0.80130557,1.15314801
KTAW,standing,T003,Train,,8,4096,5120,0.955554433,1.158745477
KTAW,standing,T004,Cafe,,0,0,1024,1.126357581,1.000783374
KTAW,standing,T004,Cafe,,1,512,1536,0.982043879,1.101826818
KTAW,standing,T004,Cafe,,2,1024,2048,1.100827053,1.252746139
KTAW,standing,T004,Cafe,,3,1536,2560,1.200742734,1.303522717
KTAW,standing,T004,Cafe,,4,2048,3072,1.231224284,1.294209844
KTAW,standing,T004,Cafe,,5,2560,3584,1.062549857,1.222440133
KTAW,standing,T004,Cafe,,6,3072,4096,1.032227758,1.33679453
KTAW,standing,T004,Cafe,,7,3584,4608,1.010664719,1.167630122
KTAW,standing,T004,Cafe,,8,4096,5120,1.011116862,1.050436463
KTAW,standing,T005,NoMusicParty,,0,0,1024,1.199088031,1.409544231
KTAW,standing,T005,NoMusicParty,,1,512,1536,1.062803231,1.369717581
KTAW,standing,T005,NoMusicParty,,2,1024,2048,1.02972219,1.234663821
KTAW,standing,T005,NoMusicParty,,3,1536,2560,1.024038456,1.323561583
KTAW,standing,T005,NoMusicParty,,4,2048,3072,1.164127952,1.48174467
KTAW,standing,T005,NoMusicParty,,5,2560,3584,1.139721702,1.456276336
KTAW,standing,T005,NoMusicParty,,6,3072,4096,0.763652247,1.219577956
KTAW,standing,T005,NoMusicParty,,7,3584,4608,0.995418225,1.285090872
KTAW,standing,T005,NoMusicParty,,8,4096,5120,1.101484275,1.342476824
KTAW,standing,T006,FoodCourt,,0,0,1024,1.077174931,1.399476737
KTAW,standing,T006,FoodCourt,,1,512,1536,1.139650464,1.367622544
KTAW,standing,T006,FoodCourt,,2,1024,2048,1.195575075,1.241248203
KTAW,standing,T006,FoodCourt,,3,1536,2560,1.031221763,0.876101453
KTAW,standing,T006,FoodCourt,,4,2048,3072,0.908952304,1.008152319
KTAW,standing,T006,FoodCourt,,5,2560,3584,0.945872682,1.076363467
KTAW,standing,T006,FoodCourt,,6,3072,4096,1.142584391,1.237741714
KTAW,standing,T006,FoodCourt,,7,3584,4608,1.098855333,1.26688346
KTAW,standing,T006,FoodCourt,,8,4096,5120,0.871406794,1.168638585
KTAW,standing,T007,Living,,0,0,1024,0.993354466,1.26548045
KTAW,standing,T007,Living,,1,512,1536,0.967672836,0.99110583
KTAW,standing,T007,Living,,2,1024,2048,0.999484071,1.186201567
KTAW,standing,T007,Living,,3,1536,2560,0.784711935,1.262918885
KTAW,standing,T007,Living,,4,2048,3072,1.064718918,0.922687552
KTAW,standing,T007,Living,,5,2560,3584,1.167562464,0.829119889
KTAW,standing,T007,Living,,6,3072,4096,1.004534297,0.923758575
KTAW,standing,T007,Living,,7,3584,4608,1.137136087,1.004847451
KTAW,standing,T007,Living,,8,4096,5120,1.02366684,1.101064968
KTAW,standing,T008,MusicParty,,0,0,1024,1.135666859,1.429583915
KTAW,standing,T008,MusicParty,,1,512,1536,0.910858854,1.322066096
KTAW,standing,T008,MusicParty,,2,1024,2048,1.085020555,1.1255322
KTAW,standing,T008,MusicParty,,3,1536,2560,1.09032753,1.106263144
KTAW,standing,T008,MusicParty,,4,2048,3072,1.052549741,1.075696354
KTAW,standing,T008,MusicParty,,5,2560,3584,0.93615118,1.174927211
KTAW,standing,T008,MusicParty,,6,3072,4096,1.030487443,1.296101765
KTAW,standing,T008,MusicParty,,7,3584,4608,1.038996783,1.138100055
KTAW,standing,T008,MusicParty,,8,4096,5120,0.988249277,1.165461424
KTAW,standing,T009,Library,,0,0,1024,1.107358844,1.023804583
KTAW,standing,T009,Library,,1,512,1536,1.037292314,1.104316358
KTAW,standing,T009,Library,,2,1024,2048,0.819266851,1.080956717
KTAW,standing,T009,Library,,3,1536,2560,0.90191162,1.139860989
KTAW,standing,T009,Library,,4,2048,3072,1.084100357,1.145054248
KTAW,standing,T009,Library,,5,2560,3584,0.92245149,0.995240482
KTAW,standing,T009,Library,,6,3072,4096,0.923144119,1.066224805
KTAW,standing,T009,Library,,7,3584,4608,0.828567309,1.130816761
KTAW,standing,T009,Library,,8,4096,5120,1.015841011,0.947642463
KTAW,sitting,T012,Train,,0,0,1024,0.856198387,0.949945928
KTAW,sitting,T012,Train,,1,512,1536,0.932720351,1.023708888
KTAW,sitting,T012,Train,,2,1024,2048,0.822492922,1.127859278
KTAW,sitting,T012,Train,,3,1536,2560,0.895421639,1.346360083
KTAW,sitting,T012,Train,,4,2048,3072,0.904864519,1.295263673
KTAW,sitting,T012,Train,,5,2560,3584,0.84830101,1.268115136
KTAW,sitting,T012,Train,,6,3072,4096,0.714568066,1.152272098
KTAW,sitting,T012,Train,,7,3584,4608,0.832341559,0.988170341
KTAW,sitting,T012,Train,,8,4096,5120,0.935748022,0.955770785
KTAW,sitting,T013,Living,,0,0,1024,0.760691804,1.13153182
KTAW,sitting,T013,Living,,1,512,1536,0.719925571,0.828426985
KTAW,sitting,T013,Living,,2,1024,2048,0.626666254,0.694562458
KTAW,sitting,T013,Living,,3,1536,2560,0.684809389,1.102303618
KTAW,sitting,T013,Living,,4,2048,3072,0.705178675,1.121499355
KTAW,sitting,T013,Living,,5,2560,3584,0.815743908,0.946211629
KTAW,sitting,T013,Living,,6,3072,4096,0.824614247,0.840826752
KTAW,sitting,T013,Living,,7,3584,4608,0.84432443,1.108842179
KTAW,sitting,T013,Living,,8,4096,5120,0.88211555,1.143867637
KTAW,sitting,T014,MusicParty,,0,0,1024,1.134736195,1.461546757
KTAW,sitting,T014,MusicParty,,1,512,1536,1.095135204,1.252697119
KTAW,sitting,T014,MusicParty,,2,1024,2048,0.787529357,1.28180223
KTAW,sitting,T014,MusicParty,,3,1536,2560,0.764386576,1.089560239
KTAW,sitting,T014,MusicParty,,4,2048,3072,0.817578515,1.12335317
KTAW,sitting,T014,MusicParty,,5,2560,3584,1.009214013,0.913160298
KTAW,sitting,T014,MusicParty,,6,3072,4096,0.911988874,0.901237116
KTAW,sitting,T014,MusicParty,,7,3584,4608,0.714962043,0.916288121
KTAW,sitting,T014,MusicParty,,8,4096,5120,0.743217758,1.009894395
KTAW,sitting,T015,NoMusicParty,,0,0,1024,1.144107184,1.270276067
KTAW,sitting,T015,NoMusicParty,,1,512,1536,0.79150984,0.960441783
KTAW,sitting,T015,NoMusicParty,,2,1024,2048,0.880761165,0.935438469
KTAW,sitting,T015,NoMusicParty,,3,1536,2560,0.980114766,1.200814397
KTAW,sitting,T015,NoMusicParty,,4,2048,3072,0.913055209,1.189593652
KTAW,sitting,T015,NoMusicParty,,5,2560,3584,0.931014315,1.146735562
KTAW,sitting,T015,NoMusicParty,,6,3072,4096,0.854914348,1.339556263
KTAW,sitting,T015,NoMusicParty,,7,3584,4608,0.818888628,1.259770717
KTAW,sitting,T015,NoMusicParty,,8,4096,5120,0.839485265,1.029591807
KTAW,sitting,T016,Library,,0,0,1024,0.787778727,0.904590596
KTAW,sitting,T016,Library,,1,512,1536,1.208679628,0.91839622
KTAW,sitting,T016,Library,,2,1024,2048,1.094780952,0.846490232
KTAW,sitting,T016,Library,,3,1536,2560,1.036822233,0.912921562
KTAW,sitting,T016,Library,,4,2048,3072,0.899751545,0.895606649
KTAW,sitting,T016,Library,,5,2560,3584,0.777996212,0.864916232
KTAW,sitting,T016,Library,,6,3072,4096,0.786667108,1.108513201
KTAW,sitting,T016,Library,,7,3584,4608,0.752505915,1.159540286
KTAW,sitting,T016,Library,,8,4096,5120,0.747983357,0.961510077
KTAW,sitting,T017,FoodCourt,,0,0,1024,0.649433356,1.144410372
KTAW,sitting,T017,FoodCourt,,1,512,1536,0.763898755,0.972362619
KTAW,sitting,T017,FoodCourt,,2,1024,2048,0.970995986,0.946493095
KTAW,sitting,T017,FoodCourt,,3,1536,2560,0.934698213,1.069640398
KTAW,sitting,T017,FoodCourt,,4,2048,3072,0.825898444,1.157030071
KTAW,sitting,T017,FoodCourt,,5,2560,3584,0.843104168,0.781193507
KTAW,sitting,T017,FoodCourt,,6,3072,4096,0.983438127,0.902316605
KTAW,sitting,T017,FoodCourt,,7,3584,4608,0.993274932,0.876598818
KTAW,sitting,T017,FoodCourt,,8,4096,5120,0.913318923,1.259800589
KTAW,sitting,T018,Cafe,,0,0,1024,1.085767967,1.255248625
KTAW,sitting,T018,Cafe,,1,512,1536,1.175730132,1.129051873
KTAW,sitting,T018,Cafe,,2,1024,2048,1.112647465,0.993599194
KTAW,sitting,T018,Cafe,,3,1536,2560,1.118312437,1.262188891
KTAW,sitting,T018,Cafe,,4,2048,3072,1.024654403,1.007926384
KTAW,sitting,T018,Cafe,,5,2560,3584,0.937588364,1.247946412
KTAW,sitting,T018,Cafe,,6,3072,4096,1.009779646,1.219942052
KTAW,sitting,T018,Cafe,,7,3584,4608,0.979467727,0.912124367
KTAW,sitting,T018,Cafe,,8,4096,5120,0.841513375,0.949728005
LMAM,sitting,T003,Train,,0,0,1024,0.90089887,0.886278083
LMAM,sitting,T003,Train,,1,512,1536,0.843512401,0.86390374
LMAM,sitting,T003,Train,,2,1024,2048,0.892860925,0.822948194
LMAM,sitting,T003,Train,,3,1536,2560,0.948823346,0.875871163
LMAM,sitting,T003,Train,,4,2048,3072,1.075606854,1.166445442
LMAM,sitting,T003,Train,,5,2560,3584,1.037818231,1.143363482
LMAM,sitting,T003,Train,,6,3072,4096,0.943111366,1.005242498
LMAM,sitting,T003,Train,,7,3584,4608,0.975096084,0.98552954
LMAM,sitting,T003,Train,,8,4096,5120,0.896556728,0.782620551
LMAM,sitting,T004,Cafe,,0,0,1024,0.940913443,0.910340204
LMAM,sitting,T004,Cafe,,1,512,1536,0.97009306,0.869572799
LMAM,sitting,T004,Cafe,,2,1024,2048,0.916594881,0.783085477
LMAM,sitting,T004,Cafe,,3,1536,2560,1.13884726,1.022557126
LMAM,sitting,T004,Cafe,,4,2048,3072,1.169231773,1.092146667
LMAM,sitting,T004,Cafe,,5,2560,3584,0.855881605,1.012292959
LMAM,sitting,T004,Cafe,,6,3072,4096,0.976320992,0.791892702
LMAM,sitting,T004,Cafe,,7,3584,4608,0.958062484,0.698029827
LMAM,sitting,T004,Cafe,,8,4096,5120,0.803462148,0.961483069
LMAM,sitting,T005,MusicParty,,0,0,1024,0.76960079,0.901973117
LMAM,sitting,T005,MusicParty,,1,512,1536,0.804586977,0.987493621
LMAM,sitting,T005,MusicParty,,2,1024,2048,0.846199093,1.020962166
LMAM,sitting,T005,MusicParty,,3,1536,2560,0.813738727,0.874695595
LMAM,sitting,T005,MusicParty,,4,2048,3072,0.960460198,1.240358851
LMAM,sitting,T005,MusicParty,,5,2560,3584,1.053564901,1.293240276
LMAM,sitting,T005,MusicParty,,6,3072,4096,0.899381379,0.987005769
LMAM,sitting,T005,MusicParty,,7,3584,4608,1.074387509,1.00920066
LMAM,sitting,T005,MusicParty,,8,4096,5120,1.093205015,0.98544273
LMAM,sitting,T006,FoodCourt,,0,0,1024,0.867819575,0.824450626
LMAM,sitting,T006,FoodCourt,,1,512,1536,0.859228398,0.774468022
LMAM,sitting,T006,FoodCourt,,2,1024,2048,0.88717215,0.771422793
LMAM,sitting,T006,FoodCourt,,3,1536,2560,0.8995759,0.843908474
LMAM,sitting,T006,FoodCourt,,4,2048,3072,0.884993062,0.980414332
LMAM,sitting,T006,FoodCourt,,5,2560,3584,0.906589028,1.035669307
LMAM,sitting,T006,FoodCourt,,6,3072,4096,0.796065657,0.937032208
LMAM,sitting,T006,FoodCourt,,7,3584,4608,0.834532295,0.938105402
LMAM,sitting,T006,FoodCourt,,8,4096,5120,0.956954632,0.900232456
LMAM,sitting,T007,NoMusicParty,,0,0,1024,1.013745795,1.127626675
LMAM,sitting,T007,NoMusicParty,,1,512,1536,1.021663498,1.254129594
LMAM,sitting,T007,NoMusicParty,,2,1024,2048,0.98913975,0.845462379
LMAM,sitting,T007,NoMusicParty,,3,1536,2560,0.898060527,0.847027882
LMAM,sitting,T007,NoMusicParty,,4,2048,3072,0.790542696,0.920182671
LMAM,sitting,T007,NoMusicParty,,5,2560,3584,0.776302982,1.080280503
LMAM,sitting,T007,NoMusicParty,,6,3072,4096,0.795912504,1.220046578
LMAM,sitting,T007,NoMusicParty,,7,3584,4608,0.832225882,1.179491635
LMAM,sitting,T007,NoMusicParty,,8,4096,5120,0.842987871,0.813709755
LMAM,sitting,T008,Living,,0,0,1024,1.117109585,1.180725199
LMAM,sitting,T008,Living,,1,512,1536,1.046272776,0.931521773
LMAM,sitting,T008,Living,,2,1024,2048,1.045007787,0.771414733
LMAM,sitting,T008,Living,,3,1536,2560,0.710439081,0.818868866
LMAM,sitting,T008,Living,,4,2048,3072,0.730803443,0.829705029
LMAM,sitting,T008,Living,,5,2560,3584,0.831594114,0.951835988
LMAM,sitting,T008,Living,,6,3072,4096,0.888638217,0.814301768
LMAM,sitting,T008,Living,,7,3584,4608,0.923771656,0.836498077
LMAM,sitting,T008,Living,,8,4096,5120,0.776137065,0.870184087
LMAM,sitting,T009,Library,,0,0,1024,0.927041656,0.870180427
LMAM,sitting,T009,Library,,1,512,1536,0.831912293,1.004833503
LMAM,sitting,T009,Library,,2,1024,2048,0.886956326,1.091514915
LMAM,sitting,T009,Library,,3,1536,2560,0.847588232,1.095843479
LMAM,sitting,T009,Library,,4,2048,3072,0.710364837,1.070850208
LMAM,sitting,T009,Library,,5,2560,3584,0.8674234,1.017370102
LMAM,sitting,T009,Library,,6,3072,4096,0.932166884,0.737433732
LMAM,sitting,T009,Library,,7,3584,4608,0.877518836,0.717923973
LMAM,sitting,T009,Library,,8,4096,5120,0.926346836,0.665331144
LMAM,standing,T012,MusicParty,,0,0,1024,1.522272303,1.023341215
LMAM,standing,T012,MusicParty,,1,512,1536,1.390226522,0.914790398
LMAM,standing,T012,MusicParty,,2,1024,2048,1.39720126,0.848949785
LMAM,standing,T012,MusicParty,,3,1536,2560,1.326875382,0.758469939
LMAM,standing,T012,MusicParty,,4,2048,3072,1.25770104,0.810458041
LMAM,standing,T012,MusicParty,,5,2560,3584,1.034892606,0.899953868
LMAM,standing,T012,MusicParty,,6,3072,4096,1.309345758,1.045669524
LMAM,standing,T012,MusicParty,,7,3584,4608,1.340493995,1.210095995
LMAM,standing,T012,MusicParty,,8,4096,5120,1.269334768,1.184527126
LMAM,standing,T013,Living,,0,0,1024,1.327439328,0.955307901
LMAM,standing,T013,Living,,1,512,1536,1.41061463,0.664644391
LMAM,standing,T013,Living,,2,1024,2048,1.42312214,0.714092456
LMAM,standing,T013,Living,,3,1536,2560,1.467860386,0.662036539
LMAM,standing,T013,Living,,4,2048,3072,1.529832116,0.839807168
LMAM,standing,T013,Living,,5,2560,3584,1.455765472,0.922442333
LMAM,standing,T013,Living,,6,3072,4096,1.414999461,0.889097216
LMAM,standing,T013,Living,,7,3584,4608,1.460517282,0.821412844
LMAM,standing,T013,Living,,8,4096,5120,1.306848778,0.814893813
LMAM,standing,T014,Train,,0,0,1024,1.358419293,0.979431961
LMAM,standing,T014,Train,,1,512,1536,1.097305487,1.073174793
LMAM,standing,T014,Train,,2,1024,2048,1.248420518,0.969409132
LMAM,standing,T014,Train,,3,1536,2560,1.346353784,0.875984189
LMAM,standing,T014,Train,,4,2048,3072,1.215507429,0.889501593
LMAM,standing,T014,Train,,5,2560,3584,0.998324724,1.106156255
LMAM,standing,T014,Train,,6,3072,4096,1.333863289,1.022872442
LMAM,standing,T014,Train,,7,3584,4608,1.38646534,0.750138749
LMAM,standing,T014,Train,,8,4096,5120,1.314024325,0.96829609
LMAM,standing,T015,FoodCourt,,0,0,1024,1.030517853,1.013118903
LMAM,standing,T015,FoodCourt,,1,512,1536,1.048207608,1.196228869
LMAM,standing,T015,FoodCourt,,2,1024,2048,1.313818027,1.040562655
LMAM,standing,T015,FoodCourt,,3,1536,2560,1.364303328,0.859156807
LMAM,standing,T015,FoodCourt,,4,2048,3072,1.361943721,0.883076917
LMAM,standing,T015,FoodCourt,,5,2560,3584,1.390810577,0.964061955
LMAM,standing,T015,FoodCourt,,6,3072,4096,1.271768707,1.024501259
LMAM,standing,T015,FoodCourt,,7,3584,4608,1.303584788,1.034596644
LMAM,standing,T015,FoodCourt,,8,4096,5120,1.359847653,1.138987775
