pair	cond	env	num_windows	alpha_p1	alpha_p2
20	0	Living	3	0.811184351	0.670997563
20	0	Living	4	0.874717352	0.805376499
20	0	Living	5	0.958666527	0.839679669
20	0	Living	6	0.974219839	0.900902195
20	0	Living	7	0.77381554	1.003496583
20	0	Living	8	0.7460618	1.090863876
20	0	FoodCourt	0	0.973118582	1.299088821
20	0	FoodCourt	1	1.061219998	1.152120028
20	0	FoodCourt	2	1.099775122	1.161986954
20	0	FoodCourt	3	1.017331579	1.191935759
20	0	FoodCourt	4	1.114103587	1.120558312
20	0	FoodCourt	5	1.298981921	1.180408203
20	0	FoodCourt	6	1.281308224	1.084187435
20	0	FoodCourt	7	0.977042174	1.370488511
20	0	FoodCourt	8	1.328026076	1.343335676
20	0	Library	0	1.165740298	1.148300669
20	0	Library	1	1.277425223	1.081848167
20	0	Library	2	1.113581326	0.719295372
20	0	Library	3	0.904305942	0.70155139
20	0	Library	4	0.976573198	0.709922974
20	0	Library	5	1.075352173	0.742703803
20	0	Library	6	0.994123622	0.756441214
20	0	Library	7	0.804730047	0.744562249
20	0	Library	8	0.859565087	0.741728086
20	0	Train	0	1.419624102	1.349334809
20	0	Train	1	1.074830181	1.026370481
20	0	Train	2	1.180751322	1.082133575
20	0	Train	3	1.097824781	0.938687891
20	0	Train	4	1.349662513	0.982968708
20	0	Train	5	1.24912282	1.092195304
20	0	Train	6	1.15979255	1.137921434
20	0	Train	7	1.033201718	1.105005417
20	0	Train	8	1.053171444	1.087758616
20	1	NoMusicParty	0	1.422734277	1.400188553
20	1	NoMusicParty	1	1.278295268	1.162177517
20	1	NoMusicParty	2	1.065891771	1.188888877
20	1	NoMusicParty	3	1.31155733	1.184917308
20	1	NoMusicParty	4	1.258143991	1.3354921
20	1	NoMusicParty	5	1.038228617	1.236870793
20	1	NoMusicParty	6	1.14155775	1.114330753
20	1	NoMusicParty	7	0.87706249	0.754133146
20	1	NoMusicParty	8	0.849840002	0.918522557
20	1	MusicParty	0	1.339486535	1.368807512
20	1	MusicParty	1	1.027521201	0.794299029
20	1	MusicParty	2	0.932930138	0.736229183
20	1	MusicParty	3	1.024619586	0.832218676
20	1	MusicParty	4	0.889368671	0.999700238
20	1	MusicParty	5	0.933519794	0.942231434
20	1	MusicParty	6	0.935046211	1.156231069
20	1	MusicParty	7	0.920342913	0.840908655
20	1	MusicParty	8	1.184938157	1.175789365
20	1	Living	0	1.286049391	0.734867059
20	1	Living	1	1.0050933	0.627812417
20	1	Living	2	0.926898543	0.667052184
20	1	Living	3	0.888479199	0.694924783
20	1	Living	4	0.827652334	0.746125281
20	1	Living	5	0.847719684	0.623814464
20	1	Living	6	0.758917192	0.681497634
20	1	Living	7	0.688627423	0.742448503
20	1	Living	8	0.70536887	0.78966453
20	1	Cafe	0	1.352230193	1.090974026
20	1	Cafe	1	1.154601505	0.781797914
20	1	Cafe	2	0.884694582	0.949507492
20	1	Cafe	3	0.763248224	0.884933796
20	1	Cafe	4	0.899519861	1.091323593
20	1	Cafe	5	0.86888475	0.959285526
20	1	Cafe	6	0.825027715	1.068249969
20	1	Cafe	7	0.830054255	1.056659706
20	1	Cafe	8	0.837719377	1.120182098
20	1	Library	0	0.741253972	0.842704814
20	1	Library	1	0.709822919	0.752190623
20	1	Library	2	0.787387382	0.747903519
20	1	Library	3	0.800469295	0.766043994
20	1	Library	4	0.843429347	0.719196151
20	1	Library	5	0.798472157	0.765760578
20	1	Library	6	0.729137663	0.811933545
20	1	Library	7	0.791760186	0.863269894
20	1	Library	8	0.733074775	0.933498153
20	1	Train	0	1.194471004	1.38791792
20	1	Train	1	1.021325824	0.863099399
20	1	Train	2	0.731033951	0.858496169
20	1	Train	3	0.728980355	0.715465536
20	1	Train	4	0.872871573	0.789285248
20	1	Train	5	0.92299425	0.906880317
20	1	Train	6	0.747788235	0.927929778
20	1	Train	7	0.858404333	0.954082502
20	1	Train	8	0.968569251	1.036896119
20	1	FoodCourt	0	1.091613461	1.261832891
20	1	FoodCourt	1	0.746023353	0.97066228
20	1	FoodCourt	2	0.723965839	1.069663373
20	1	FoodCourt	3	0.714252318	1.000972681
20	1	FoodCourt	4	0.609197906	0.93550715
20	1	FoodCourt	5	0.783081038	1.030168798
20	1	FoodCourt	6	0.700018582	0.958699076
20	1	FoodCourt	7	0.904279163	0.924449097
20	1	FoodCourt	8	1.189207676	0.924860415
21	1	FoodCourt	0	1.143798874	0.92616103
21	1	FoodCourt	1	1.088915582	0.95674487
21	1	FoodCourt	2	1.022542359	1.089472256
21	1	FoodCourt	3	1.089925878	1.319221782
21	1	FoodCourt	4	0.95231297	1.099274683
21	1	FoodCourt	5	1.097594209	1.027107806
21	1	FoodCourt	6	1.241803365	1.034356603
21	1	FoodCourt	7	1.054376466	0.822170983
21	1	FoodCourt	8	1.096739117	0.805206498
21	1	Living	0	0.849899383	0.821267867
21	1	Living	1	0.935458623	0.78398087
21	1	Living	2	0.948553744	0.745270111
21	1	Living	3	1.074097998	0.742784747
21	1	Living	4	1.133337867	0.736235327
21	1	Living	5	1.087638376	0.720116405
21	1	Living	6	1.101097153	0.860363327
21	1	Living	7	1.067813012	0.82176613
21	1	Living	8	1.023147324	0.758642106
21	1	NoMusicParty	0	1.224200578	1.269302912
21	1	NoMusicParty	1	0.976470957	0.972338458
21	1	NoMusicParty	2	1.091941757	0.71237431
21	1	NoMusicParty	3	1.126981008	0.774370554
21	1	NoMusicParty	4	1.139409721	0.84099164
21	1	NoMusicParty	5	1.229414984	0.881249827
21	1	NoMusicParty	6	1.212917601	1.157042695
21	1	NoMusicParty	7	1.067931141	1.160401457
21	1	NoMusicParty	8	1.229481438	0.800316213
21	1	MusicParty	0	1.096562484	0.986052895
21	1	MusicParty	1	1.145070323	1.099907549
21	1	MusicParty	2	1.136332452	1.036630643
21	1	MusicParty	3	1.074020146	0.943172341
21	1	MusicParty	4	1.042286279	0.812875079
21	1	MusicParty	5	0.993112657	0.780741978
21	1	MusicParty	6	1.130414632	0.913195791
21	1	MusicParty	7	1.212158599	0.970449852
21	1	MusicParty	8	1.166389495	1.143936907
21	1	Train	0	0.993207129	0.972756441
21	1	Train	1	1.016178824	0.927495328
21	1	Train	2	0.986858726	0.823770209
21	1	Train	3	1.180006655	0.923347654
21	1	Train	4	1.214632588	0.911004967
21	1	Train	5	1.195847339	1.121188734
21	1	Train	6	1.210773847	1.039706584
21	1	Train	7	1.132536605	0.847730184
21	1	Train	8	1.289631992	1.095526994
21	1	Cafe	0	1.091968181	1.000400614
21	1	Cafe	1	0.983397071	1.033516514
21	1	Cafe	2	1.032445139	1.03849658
21	1	Cafe	3	1.03223605	0.952901773
21	1	Cafe	4	1.065931907	0.704295275
21	1	Cafe	5	1.122962675	0.744179349
21	1	Cafe	6	1.103780514	0.828872685
21	1	Cafe	7	0.979968812	0.933818533
21	1	Cafe	8	1.162527835	0.954009572
21	1	Library	0	1.042357105	0.790710619
21	1	Library	1	1.088608909	0.756482522
21	1	Library	2	0.985818623	0.89426298
21	1	Library	3	0.999908864	1.059959703
21	1	Library	4	1.15103807	0.89607333
21	1	Library	5	1.272894569	0.818253559
21	1	Library	6	1.201321758	0.800847107
21	1	Library	7	1.200461552	0.847239409
21	1	Library	8	1.176507671	0.865124615
21	0	Library	0	1.083733275	0.968171287
21	0	Library	1	1.086451751	1.183944141
21	0	Library	2	1.071646006	1.395401216
21	0	Library	3	0.921862832	1.242925445
21	0	Library	4	0.941348637	1.040376774
21	0	Library	5	1.015558951	1.092172285
21	0	Library	6	1.063808488	1.153202664
21	0	Library	7	1.120500714	1.13356473
21	0	Library	8	1.102218484	1.023985472
21	0	MusicParty	0	1.458191683	1.112054233
21	0	MusicParty	1	1.11111586	1.175079643
21	0	MusicParty	2	1.232912772	1.208745063
21	0	MusicParty	3	1.036171297	1.206292618
21	0	MusicParty	4	1.087641973	1.169591802
21	0	MusicParty	5	1.145207605	1.019124376
21	0	MusicParty	6	1.153620565	1.000318846
21	0	MusicParty	7	1.270736823	1.128049059
21	0	MusicParty	8	1.125813105	1.00720481
21	0	NoMusicParty	0	0.831869178	1.277161804
21	0	NoMusicParty	1	1.104258568	1.243289862
21	0	NoMusicParty	2	1.341303549	1.305715216
21	0	NoMusicParty	3	1.049815978	1.367366176
21	0	NoMusicParty	4	0.959807031	1.034856774
21	0	NoMusicParty	5	0.922186633	1.145333389
21	0	NoMusicParty	6	0.862489643	1.222475562
21	0	NoMusicParty	7	1.282134862	1.260437004
21	0	NoMusicParty	8	0.991039417	1.026790685
21	0	Train	0	1.294949215	1.119543878
21	0	Train	1	1.10301948	1.210952465
21	0	Train	2	1.28051927	1.33945243
21	0	Train	3	1.169384261	1.287226909
21	0	Train	4	1.053119418	0.907720134
21	0	Train	5	1.139818742	0.915402341
21	0	Train	6	1.203653311	0.963952501
21	0	Train	7	1.030126916	0.945195388
21	0	Train	8	0.731665938	1.081864103
21	0	Living	0	1.04318607	0.973375783
21	0	Living	1	0.899311173	0.933251603
21	0	Living	2	1.012659258	0.971447415
21	0	Living	3	0.974551916	0.864114315
21	0	Living	4	1.075223604	0.874624311
21	0	Living	5	1.061995569	0.932521536
21	0	Living	6	1.10752535	1.018389399
21	0	Living	7	1.252346427	0.997131394
21	0	Living	8	1.276541617	0.910359973
21	0	Cafe	0	1.34464607	0.853370808
21	0	Cafe	1	1.145467483	1.122525927
21	0	Cafe	2	1.10791287	1.203425097
21	0	Cafe	3	0.913991075	1.19950795
21	0	Cafe	4	0.976740208	1.069801353
21	0	Cafe	5	0.945332085	0.91276349
21	0	Cafe	6	0.822829952	1.094737816
21	0	Cafe	7	0.906782288	1.19468344
21	0	Cafe	8	0.991524122	1.246738785
21	0	FoodCourt	0	1.377694564	0.946240506
21	0	FoodCourt	1	1.027826074	0.95021585
21	0	FoodCourt	2	1.106531153	1.281057498
21	0	FoodCourt	3	1.124906991	1.292507006
21	0	FoodCourt	4	1.027816477	0.90928094
21	0	FoodCourt	5	1.070242564	1.177931648
21	0	FoodCourt	6	1.267308367	1.233094918
21	0	FoodCourt	7	1.189505954	1.156124147
21	0	FoodCourt	8	1.29349782	0.917777963
22	0	Living	0	1.261891193	0.860669963
22	0	Living	1	0.969211074	0.812953273
22	0	Living	2	0.968713009	0.999773424
22	0	Living	3	0.888980099	1.171241474
22	0	Living	4	0.885673682	0.781463844
22	0	Living	5	0.631366718	0.732728612
22	0	Living	6	0.953102022	1.06472122
22	0	Living	7	1.231394164	1.092197936
22	0	Living	8	1.236864902	1.189132061
22	0	Cafe	0	0.893970335	1.077541223
22	0	Cafe	1	0.914732518	1.035462447
22	0	Cafe	2	1.076220624	1.166947958
22	0	Cafe	3	1.015278902	1.153261156
22	0	Cafe	4	1.009366591	1.042542933
22	0	Cafe	5	0.931218702	1.099738842
22	0	Cafe	6	0.736586713	1.178420758
22	0	Cafe	7	1.201893331	1.168478733
22	0	Cafe	8	1.2423214	1.217308057
22	0	FoodCourt	0	1.039409691	1.000172375
22	0	FoodCourt	1	0.932657539	0.788598063
22	0	FoodCourt	2	0.667548082	0.856861545
22	0	FoodCourt	3	0.581798136	0.891474076
22	0	FoodCourt	4	0.829207641	1.186207025
22	0	FoodCourt	5	1.139567645	1.191682085
22	0	FoodCourt	6	1.129925143	0.815649998
22	0	FoodCourt	7	0.833270258	0.927512043
22	0	FoodCourt	8	0.744947151	0.946889973
22	0	MusicParty	0	1.032636827	0.804125069
22	0	MusicParty	1	1.152448363	0.630432537
22	0	MusicParty	2	1.138035424	0.88416029
22	0	MusicParty	3	0.844512125	1.044898682
22	0	MusicParty	4	0.90116584	0.934721535
22	0	MusicParty	5	0.859136745	0.957873511
22	0	MusicParty	6	0.841563615	1.015617702
22	0	MusicParty	7	0.908683285	1.047498259
22	0	MusicParty	8	0.964163567	1.039700653
22	0	Library	0	0.91468919	0.908319627
22	0	Library	1	1.1797326	1.175106615
22	0	Library	2	1.207732442	1.233563163
22	0	Library	3	0.844892973	0.914577002
22	0	Library	4	0.836472168	0.893215828
22	0	Library	5	1.019084744	1.034225993
22	0	Library	6	1.200522826	1.03458017
22	0	Library	7	1.102669957	0.826868249
22	0	Library	8	0.983695262	0.968215789
22	0	NoMusicParty	0	1.201574076	1.27612038
22	0	NoMusicParty	1	1.01368454	1.286431245
22	0	NoMusicParty	2	0.902712039	0.924178379
22	0	NoMusicParty	3	0.97939217	0.991489524
22	0	NoMusicParty	4	1.207637716	1.140968235
22	0	NoMusicParty	5	1.239954096	1.167734727
22	0	NoMusicParty	6	0.93418422	1.042713516
22	0	NoMusicParty	7	1.052706987	1.037931309
22	0	NoMusicParty	8	1.09877888	0.918957247
22	0	Train	0	1.2718756	0.863684472
22	0	Train	1	1.137015814	1.290085382
22	0	Train	2	0.917799067	1.323351601
22	0	Train	3	1.051938243	1.105743034
22	0	Train	4	0.991804494	1.172513571
22	0	Train	5	1.164472186	1.181837819
22	0	Train	6	1.131414298	1.084529767
22	0	Train	7	0.990107722	0.845032505
22	0	Train	8	1.088168744	1.009075135
22	1	MusicParty	0	1.372110107	1.34243494
22	1	MusicParty	1	1.189979996	1.10562245
22	1	MusicParty	2	1.177610321	0.957673208
22	1	MusicParty	3	1.098382317	0.912246511
22	1	MusicParty	4	1.135683531	1.021139981
22	1	MusicParty	5	1.186422694	1.048398072
22	1	MusicParty	6	1.114773143	1.027102074
22	1	MusicParty	7	0.910280596	1.008261886
22	1	MusicParty	8	0.939641624	1.053357872
22	1	Cafe	0	1.290576197	0.87339679
22	1	Cafe	1	0.931673547	1.136982931
22	1	Cafe	2	1.078053003	1.057796415
22	1	Cafe	3	1.227362129	1.026855931
22	1	Cafe	4	1.094290705	1.1440677
22	1	Cafe	5	1.169024023	0.968491118
22	1	Cafe	6	1.098535109	0.850820867
22	1	Cafe	7	0.87647815	0.835132582
22	1	Cafe	8	1.004064126	0.775897937
22	1	Train	0	1.346486022	1.18328906
22	1	Train	1	1.093476115	1.137270476
22	1	Train	2	1.134523928	1.029757561
22	1	Train	3	0.712220287	1.038115192
22	1	Train	4	1.054472175	1.082235161
22	1	Train	5	1.158024553	0.847514195
22	1	Train	6	1.24981417	0.909974543
22	1	Train	7	1.059089745	1.077210279
22	1	Train	8	0.829625109	1.06644737
22	1	NoMusicParty	0	1.43643919	1.061240596
22	1	NoMusicParty	1	1.344325105	1.127389885
22	1	NoMusicParty	2	1.148136875	1.063302527
22	1	NoMusicParty	3	1.414024642	0.954611102
22	1	NoMusicParty	4	1.289192072	1.011261693
22	1	NoMusicParty	5	1.261589582	1.076299739
22	1	NoMusicParty	6	1.246150605	0.981012587
22	1	NoMusicParty	7	1.377539358	1.077113237
22	1	NoMusicParty	8	1.297763658	1.010121793
22	1	Library	0	1.38177352	0.993854642
22	1	Library	1	1.190433751	0.823442061
22	1	Library	2	0.850484358	0.975986464
22	1	Library	3	1.009300066	1.028505215
22	1	Library	4	1.057789547	0.872401247
22	1	Library	5	1.074901081	0.971533923
22	1	Library	6	1.143596217	1.003791
22	1	Library	7	1.139577685	1.074604485
22	1	Library	8	1.094205219	0.745718945
22	1	FoodCourt	0	1.318458091	0.977902626
22	1	FoodCourt	1	1.265390203	0.762080882
22	1	FoodCourt	2	1.241512705	0.785172874
22	1	FoodCourt	3	1.304294656	0.9874818
22	1	FoodCourt	4	0.97262719	1.065059955
22	1	FoodCourt	5	1.218898238	1.127890507
22	1	FoodCourt	6	1.163295529	1.019193074
22	1	FoodCourt	7	1.051866628	0.844571636
22	1	FoodCourt	8	1.24149947	0.949326413
22	1	Living	0	1.356139995	0.874752986
22	1	Living	1	1.337237081	0.900466639
22	1	Living	2	1.364445233	0.983100329
22	1	Living	3	1.203361949	1.020412626
22	1	Living	4	1.20685593	0.971319179
22	1	Living	5	0.877327475	0.946428683
22	1	Living	6	0.853751188	0.962801471
22	1	Living	7	0.893630346	0.953790739
22	1	Living	8	0.983514554	1.032499431
